Timestamp: 2026-01-01 07:38:03, IP: 40.77.167.152, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-20 00:20:50, IP: 52.167.144.19, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-honda-sioux-city/?type=script
Timestamp: 2026-03-20 00:21:17, IP: 43.173.176.60, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-acura/
Timestamp: 2026-03-20 05:31:01, IP: 40.77.167.54, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-rentals/?type=script
Timestamp: 2026-03-20 08:00:14, IP: 40.77.167.47, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-body-shop/?type=script
Timestamp: 2026-03-20 15:05:13, IP: 52.167.144.156, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-20 15:23:06, IP: 51.222.168.140, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide-rentals/?type=script
Timestamp: 2026-03-20 21:39:44, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-20 21:39:45, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-20 21:39:46, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-20 21:40:19, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-20 21:40:22, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-20 21:40:25, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-20 23:26:21, IP: 216.16.124.85, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-21 03:42:00, IP: 142.44.220.118, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide-mitsubishi/?type=script
Timestamp: 2026-03-21 12:14:09, IP: 216.16.124.85, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-21 19:17:01, IP: 52.167.144.191, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-marine/?type=script
Timestamp: 2026-03-22 08:38:42, IP: 24.131.205.164, Referrer: No Referrer, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15, Attempted URL: https://staff.eideweb.com/display/sioux-city-service-advisors/
Timestamp: 2026-03-22 08:38:53, IP: 35.151.150.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/display/sioux-city-service-advisors/
Timestamp: 2026-03-22 13:42:44, IP: 44.194.124.103, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide/
Timestamp: 2026-03-22 16:06:42, IP: 165.23.78.26, Referrer: No Referrer, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/simple-listing/birthdays/?api=37462087-e53d-45a0-9e1f-628a125412bd&type=embed&title=0
Timestamp: 2026-03-22 16:06:42, IP: 165.23.78.26, Referrer: No Referrer, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/simple-listing/all-new-promoted/?type=embed&api=37462087-e53d-45a0-9e1f-628a125412bd&title=0
Timestamp: 2026-03-22 23:49:11, IP: 24.126.0.65, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0, Attempted URL: https://staff.eideweb.com/listing/vern-eide-acura/
Timestamp: 2026-03-23 13:06:17, IP: 17.241.75.112, Referrer: No Referrer, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot), Attempted URL: https://staff.eideweb.com/simple-listing/birthdays/
Timestamp: 2026-03-24 01:12:33, IP: 24.12.163.204, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide/
Timestamp: 2026-03-24 05:24:43, IP: 52.167.144.138, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-24 20:34:05, IP: 23.126.203.99, Referrer: No Referrer, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15, Attempted URL: https://staff.eideweb.com/listing/eideesop-site/
Timestamp: 2026-03-24 21:48:15, IP: 23.125.248.69, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-leasing/
Timestamp: 2026-03-25 02:28:08, IP: 2a03:2880:13ff:2::, Referrer: No Referrer, User Agent: facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php), Attempted URL: https://staff.eideweb.com/listing/vern-eide-honda/?type=script
Timestamp: 2026-03-25 11:19:27, IP: 142.44.233.223, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide-honda-sioux-city/?type=script
Timestamp: 2026-03-25 14:56:47, IP: 142.44.220.178, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide-acura/?type=script
Timestamp: 2026-03-25 18:12:44, IP: 24.243.1.216, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/gives-committee/
Timestamp: 2026-03-25 18:52:36, IP: 40.77.167.158, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-acura/?type=script
Timestamp: 2026-03-25 20:15:23, IP: 72.27.119.178, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/eideesop-site/
Timestamp: 2026-03-25 20:31:05, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-25 20:31:06, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-25 20:31:07, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-25 20:31:10, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-26 04:41:55, IP: 2600:1005:b1b1:80ea:859c:b353:c47e:1fb5, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 06:57:46, IP: 148.113.128.210, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/mitchell-auto-rentals/?type=script
Timestamp: 2026-03-26 15:45:28, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-26 15:45:29, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-26 15:45:37, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-26 15:46:07, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-26 15:46:13, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-26 15:46:16, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-power-house/?type=script
Timestamp: 2026-03-26 20:24:32, IP: 155.190.9.6, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 20:25:56, IP: 155.190.9.6, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 20:30:27, IP: 24.116.57.88, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 20:32:33, IP: 155.190.17.6, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 20:57:30, IP: 24.116.57.88, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-26 22:40:32, IP: 17.241.75.237, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot), Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-27 11:32:04, IP: 205.169.39.44, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide/?type=script
Timestamp: 2026-03-27 15:09:25, IP: 24.175.219.62, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0, Attempted URL: https://staff.eideweb.com/listing/vern-eide-corporate/
Timestamp: 2026-03-28 00:42:38, IP: 190.52.72.205, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-mitchell/
Timestamp: 2026-03-28 05:36:45, IP: 38.106.233.97, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0, Attempted URL: https://staff.eideweb.com/listing/sturgis-motorsports/
Timestamp: 2026-03-28 10:15:23, IP: 54.39.136.154, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide/?type=script
Timestamp: 2026-03-28 20:13:01, IP: 24.211.55.153, Referrer: https://staff.eideweb.com/, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0, Attempted URL: https://staff.eideweb.com/listing/vern-eide-mitsubishi/
Timestamp: 2026-03-29 00:33:46, IP: 17.22.237.164, Referrer: https://www.rembuilds.com/, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot), Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-29 06:22:11, IP: 136.175.193.54, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0, Attempted URL: https://staff.eideweb.com/listing/vern-eide/
Timestamp: 2026-03-29 08:09:15, IP: 174.166.45.175, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/eideesop-site/
Timestamp: 2026-03-29 11:24:06, IP: 40.77.167.224, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/rem-construction/?type=script
Timestamp: 2026-03-29 13:36:51, IP: 3.211.143.75, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide/
Timestamp: 2026-03-29 15:30:12, IP: 209.212.38.236, Referrer: https://staff.eideweb.com/, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15, Attempted URL: https://staff.eideweb.com/listing/vern-eide-acura/
Timestamp: 2026-03-30 02:30:53, IP: 40.77.167.247, Referrer: No Referrer, User Agent: Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-honda-sioux-city/?type=script
Timestamp: 2026-03-30 10:41:17, IP: 35.146.34.27, Referrer: No Referrer, User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-ford/
Timestamp: 2026-03-30 15:17:13, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-30 15:17:14, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-30 15:17:16, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-30 15:17:22, IP: 38.104.217.132, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-hyundai-sioux-city/?type=script
Timestamp: 2026-03-30 18:17:43, IP: 51.222.95.108, Referrer: No Referrer, User Agent: Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/), Attempted URL: https://staff.eideweb.com/listing/vern-eide-body-shop/?type=script
Timestamp: 2026-03-30 20:01:00, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-30 20:01:01, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
Timestamp: 2026-03-30 20:01:02, IP: 216.16.37.83, Referrer: No Referrer, User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36, Attempted URL: https://staff.eideweb.com/listing/vern-eide-motoplex/?type=script
